title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
The Martec: Storytelling Platform for Employer Branding,https://www.themartec.com/,Build your employer brand at a fraction of typical content costs  without your people having to become content writers. Localised for any region in the world.,themartec,None,"['cindy@themartec.com', 'https://www.crunchbase.com/organization/the-martec']","['+6102) 8778 7500', ['Martec Australia - Ceiling Fans & Lighting, phone', 'knowledge_panel']]",None,"[['Tara Groves ', 'Senior Talent Partner_Adobe'], 'from linkedin search google']","[['B2BCommunitiesHuman ResourcesInformation TechnologyInternetStaffing Agency'], 'https://www.crunchbase.com/organization/the-martec']","['Jan 1, 2015', 'https://www.crunchbase.com/organization/the-martec']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/the-martec']",None,"['Private', 'https://www.crunchbase.com/organization/the-martec']",0.0,0.0,0.0,0.0,0.0
KSU | The Sentinel Newspaper,https://ksusentinel.com/,,ksusentinel,"['55 Church Ave, Mascot NSW 2020', ['Woolworths Mascot, address', 'knowledge_panel']]","['hello@beforepay.co', 'https://www.crunchbase.com/organization/cheq-40b6']",None,"['market report', 'granular market reports', 'aneurysm clips market trend acidulants market', 'tailored market research reports', 'market growth', 'market research', 'global market research analysis', 'salivation machine market report', 'market data', 'market opportunity analysis']","['Dean Mao', 'founder(s)', 'https://www.crunchbase.com/organization/cheq-40b6']","[['AppsConsumer LendingFinancial ServicesFinTechMicro LendingPersonal Finance'], 'https://www.crunchbase.com/organization/cheq-40b6']","['Jun 1, 2019', 'https://www.crunchbase.com/organization/cheq-40b6']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/cheq-40b6']",None,"['Private', 'https://www.crunchbase.com/organization/cheq-40b6']",0.0,0.0,0.0,0.0,0.0
CostCon: Building & Construction Software,http://www.costcon.co.nz/,Built specifically for the construction and building industries  CostCon is leading edge civil construction & builders accounting software,costcon,"['PO Box 509 , Kelmscott WA 6111 Australia', 'https://www.costcon.co.nz/news/']","['info@costcon.co.nz', 'https://www.crunchbase.com/organization/costcon-new-zealand-ltd']","['+64 3 977 4569', 'https://www.costcon.co.nz/news/']","['costcon software', 'business software systems', 'costcon clients', 'costcon products', 'growth costcon', 'online job management software', 'costcon basics', 'conest software costcon', 'construction software companies', 'emac online job management software']","[['James Douglas MCFARLANE', ' director'], 'https://opencorporates.com/companies/nz/6658993']","[['Software'], 'https://www.crunchbase.com/organization/costcon-new-zealand-ltd']","['30 January 2018', 'https://opencorporates.com/companies/nz/6658993']","['$1.79 million USD', 'https://www.dnb.com/business-directory/company-profiles.costcon_new_zealand_limited.c87afc4e6a4c70976cf26ceacbd43d13.html']",None,"[' Christchurch, Canterbury, New Zealand', 'https://www.crunchbase.com/organization/costcon-new-zealand-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/costcon-new-zealand-ltd']",0.25,0.25,0.25,0.0,0.1875
Home | AHC LIMITED | Construction Design_ Development ...,https://ahc.com.au/,Since 1989  AHC Limited has created quality developments that meet bespoke needs  exceeds expectations and stand the test of time.,ahc,"['22 Garden Street Southport QLD 4215', 'https://ahc.com.au/investor-information/']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+617 4936 2195', 'https://ahc.com.au/parkhurst-town-centre/']","['helensvale ahc limited', 'management ahc limited', 'woolworths.com.au ahc limited', 'helensvale will ahc limited', 'construction personal information', '| chairman ahc limited', 'share register ahc limited', 'ahc limited gold coast mc qld', 'such personal information', 'ahc limited pumaenergy.com.au completed earthworks']","['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$654,000 USD', 'https://www.dnb.com/business-directory/company-profiles.ahc_corporation_pty_ltd.40a606b76e45bcc12de8f78382bfd718.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.25,0.25,0.0,0.0,0.125
Docuworx Australia: Document Management Software,https://docuworx.com.au/,Doument Managemnt Software & Workflow Systems for Business Automation | Cloud or On-Premise. Contact Docuworx Australia Today,docuworx,"['34B BRUNSWICK STREET WALKERVILLE, SOUTH AUSTRALIA, 5081 Australia', 'https://www.dnb.com/business-directory/company-profiles.docuworx_australia_pty_ltd.388652a4c7e6da78c7c5ecbb0cff01fc.html']","['info@docuworx.com.au', 'https://www.crunchbase.com/organization/docuworx']","['1300 302 125', 'https://docuworx.com.au/contact']","['business processes', 'automated business processes', 'digital document management', 'existing business processes', 'document management solutions', 'digital document management solutions', 'poor document processes', 'new business', 'existing digital processes', 'flexible document management solutions']","[['Carlos Lucia ', 'Co_founder and Director'], 'None']","[['Business Information SystemsDocument ManagementSoftware'], 'https://www.crunchbase.com/organization/docuworx']","['Jan 1, 2017', 'https://www.crunchbase.com/organization/docuworx']","['$580,000 USD', 'https://www.dnb.com/business-directory/company-profiles.docuworx_australia_pty_ltd.388652a4c7e6da78c7c5ecbb0cff01fc.html']",None,"[' Norwood, South Australia, Australia', 'https://www.crunchbase.com/organization/docuworx']",None,"['Private', 'https://www.crunchbase.com/organization/docuworx']",0.0,0.25,0.75,0.0,0.25
Cm3 Online Contractor Prequalification,https://www.cm3.com.au/,Cm3 is the leading online Contractor Prequalification & Safety Management platform. Get your jobs done safely with over 20 000 Cm3 prequalified contractors.,cm3,"['Level  2 / 11 Khartoum Road, North Ryde NSW 2113', 'https://www.cm3.com.au/contact-us/']",None,"['+61 2 8238 0000', 'https://www.crunchbase.com/organization/ci-australia-pty']","['contractor safety management', 'several contractor prequalification products', 'contractor licences', 'contractors status', 'other information', 'greencap', 'greencap sydney', 'greencap flag', 'greencap melbourne', 'greencap brisbane']","[['Lee Morgan ', 'CM3 Assessor_Greencap'], 'from linkedin search google']","[['Asset ManagementMarketingReal Estate'], 'https://www.crunchbase.com/organization/ci-australia-pty']",None,None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ci-australia-pty']",None,"['Private', 'https://www.crunchbase.com/organization/ci-australia-pty']",0.25,0.0,0.0,0.0,0.0625
Cloud ERP & Ecommerce Software | First Software,https://www.firstsoftware.co.nz/,n2 erp is the leading integrated cloud business software suite for retailers and distributors  including POS  inventory management  ecommerce and accounting,firstsoftware,"['74 France Street South  Eden Terrace Auckland 1010 New Zealand', 'https://www.firstsoftware.co.nz/']","['info@bglcorp.com.au', 'https://www.crunchbase.com/organization/bgl-corporate']","['+64 9 573 2650', 'https://www.firstsoftware.co.nz/']","['erp systems specialist first software', 'n2 erp software', 'erp systems', 'business systems', 'n2 erp financials', 'new n2 erp functionality', 'first software ltd', 'first software ltd website', 'first software ltd website usage information', 'first software ltd website visitors']","[['VIDAS PETRASKA', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.first_software_limited.1a8e9e1f2c52725b.html']","[['ConsultingInformation ServicesInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/bgl-corporate']","['1983', 'https://www.crunchbase.com/organization/bgl-corporate']","['$955,581 USD', 'https://www.dnb.com/business-directory/company-profiles.first_software_limited.1a8e9e1f2c52725b.html']",None,"[' Brighton, South Australia, Australia', 'https://www.crunchbase.com/organization/bgl-corporate']",None,"['Private', 'https://www.crunchbase.com/organization/bgl-corporate']",0.625,0.25,0.75,0.0,0.40625
SmartCompany: Breaking news_ advice and opinion for ...,https://www.smartcompany.com.au/,SmartCompany is the voice of Australian entrepreneurship  publishing breaking news  must-read analysis and hearty advice.,smartcompany,"['Level  6 , 22 William St Melbourne, 3000 Australia', 'https://www.smartcompany.com.au/']","['news@smartcompany.com.au', 'https://www.crunchbase.com/organization/smartcompany']","['+61 (03) 8623 9900', 'https://www.smartcompany.com.au/']","['small businesses', 'australian small businesses', 'available small business grants', 'australian businesses', 'business', 'small business owners', 'retail businesses', 'small business groups', 'eligible businesses', 'aussie small businesses']","[['Jason Andary ', 'Director_Homeone Australia & New Zealand ...'], 'from linkedin search google']","[['News'], 'https://www.crunchbase.com/organization/smartcompany']","['Feb 1, 2007', 'https://www.crunchbase.com/organization/smartcompany']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/smartcompany']",None,"['Private', 'https://www.crunchbase.com/organization/smartcompany']",0.25,0.25,0.0,0.0,0.125
PMWeb,https://www.hka-tech.com.au/,,hka-tech,"['L 1 1 Hickson Rd The Rocks, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.hka_global_pty_ltd.7e161c4968cf13ba37c2ce3ba05c6209.html']","['tech@hka.com', 'https://www.hka-tech.com.au/']","['+61 8 6212 3500', 'https://www.hka-tech.com.au/contact-us']","['pmweb pmweb', 'hka tech pmweb', 'pmweb build email systems pmweb licenses', 'pmweb project', 'pmweb clients', 'pmweb features', 'pmweb implementations', 'pmweb use', 'pmweb software', 'pmweb university']","[['ALISTAIR STEPHEN MEIN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.hka_global_pty_ltd.7e161c4968cf13ba37c2ce3ba05c6209.html']","['IT - Software, Construction', 'from_classification_model']",None,"['$39.64 million USD', 'https://www.dnb.com/business-directory/company-profiles.hka_global_pty_ltd.7e161c4968cf13ba37c2ce3ba05c6209.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.hka_global_pty_ltd.7e161c4968cf13ba37c2ce3ba05c6209.html']",0.75,0.25,0.0,0.0,0.25
RAMSET GUN NZ,http://ramset-gun-nz.rnjobsusa.com/,RAMSET GUN NZ,ramset-gun-nz.rnjobsusa,"['23-29 Poland Rd, Glenfield, Auckland 10NZ', 'https://opencorporates.com/companies/nz/52199']","['hello@beforepay.co', 'https://www.crunchbase.com/organization/cheq-40b6']",None,None,"['Dean Mao', 'founder(s)', 'https://www.crunchbase.com/organization/cheq-40b6']","[['AppsConsumer LendingFinancial ServicesFinTechMicro LendingPersonal Finance'], 'https://www.crunchbase.com/organization/cheq-40b6']","['Jun 1, 2019', 'https://www.crunchbase.com/organization/cheq-40b6']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/cheq-40b6']",None,"['Private', 'https://www.crunchbase.com/organization/cheq-40b6']",0.0,0.0,0.0,0.0,0.0
AIQS,https://www.aiqs.com.au/,,aiqs,None,None,None,None,"[['Michael Brown ', 'Director_WT Partnership (Australia & New ...'], 'None']","[['Corporate TrainingHigher EducationVocational Education'], 'https://www.crunchbase.com/organization/scentia']","['2015', 'https://www.crunchbase.com/organization/scentia']","['$1.68 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_australian_institute_of_quantity_surveyors.5001ac3c038726f6f91bf450fc11cea3.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/scentia']",None,"['Private', 'https://www.crunchbase.com/organization/scentia']",0.0,0.0,0.375,0.0,0.09375
Schlagerfeber: Vi är din professionella showgrupp,http://www.schlagerfeber.com/,Schlagerfebers showgrupp älskar Mello och Esc och har levererat professionella shower i över 15 år som kan skräddarsys efter dina önskemål - Boka idag!,schlagerfeber,None,"['zoe@openagent.com.au', 'https://www.crunchbase.com/organization/openagent-com-au']",None,"['på och', 'och inte på individnivå', 'som kör och', 'på silja och viking line', 'som engagerar och berör', 'för att anpassa och förbättra sina tjänster', 'hur du når och lämnar', 'för små och stora', 'möjlighet att inaktivera dem nedan och', 'du rätt att']","['Marta Higuera', 'founder(s)', 'https://www.crunchbase.com/organization/openagent-com-au']","[['Commercial Real EstateReal EstateReal Estate Investment'], 'https://www.crunchbase.com/organization/openagent-com-au']","['2012', 'https://www.crunchbase.com/organization/openagent-com-au']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/openagent-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/openagent-com-au']",0.0,0.0,0.0,0.0,0.0
Companion Systems | SOFTWARE FOR NEW HOME ...,https://companionsystems.com.au/,Onsite Companion is Software for Builders to GROW by INCREASING SALES  INCREASING ACCURACY and REDUCING BUILD TIME.  Better Home Building Software.,companionsystems,"['2020 HIA Canberra 28 Collie St Fyshwick ACT 2609 Au', 'https://companionsystems.com.au/training-and-support']","['sales@companionsystems.com.au', 'https://www.crunchbase.com/organization/companion-systems-a5d8']","['+612 9635 0000', 'https://companionsystems.com.au/sitemap']","['onsite companion construction project management software', 'online companion construction project management software', 'contact companion support construction project management software', 'companion systems webinar', 'companion systems support services', 'companion systems team', 'companion systems dna', 'custom fields contact companion support construction project management software', 'concern management companion systems custom development team', 'sales traffic companion systems']","[['Rod Killick ', 'General Manager Australia & New ..._LinkedIn'], 'from linkedin search google']","[['ConstructionInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/companion-systems-a5d8']","['Jan 1, 2002', 'https://www.crunchbase.com/organization/companion-systems-a5d8']",None,None,"[' Parramatta, New South Wales, Australia', 'https://www.crunchbase.com/organization/companion-systems-a5d8']",None,"['Private', 'https://www.crunchbase.com/organization/companion-systems-a5d8']",0.25,0.375,0.0,0.0,0.15625
