title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Belgravia Leisure NZ,https://belgravialeisure.co.nz/,Belgravia Leisure is at the forefront of leisure  sports and golf management throughout Australia. We consistently deliver outstanding results for our clients.,belgravialeisure,"['20 Longstaff Road, Bayswater VIC 3153', 'https://belgravialeisure.co.nz/partnering-with-communities/Belgravia-Foundation']","['info@belgravialeisure.co.nz', 'https://belgravialeisure.co.nz/']","['+61466512409', 'https://belgravialeisure.co.nz/belgravia-news-article/pop-up-day-spa-opens-at-lorne-sea-baths']","['ascot vale leisure centre belgravia leisure', 'outstanding pool award belgravia leisure news belgravia leisure', 'nsw belgravia cup belgravia leisure', 'belgravia leisure', 'merredin regional community leisure centre belgravia leisure', 'leisure belgravia leisure', 'belgravia leisure group', 'belgravia leisure teams', 'belgravia leisure nsw', 'belgravia leisure staff']","[['NICK COX', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']","['Education, Arts, entertainment and recreation', 'from_classification_model']","['11 May 2015', 'https://opencorporates.com/companies/nz/5698369']","['$10.66 million USD', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/5698369']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']",0.75,0.25,0.375,0.0,0.34375
Welcome to Queensland_ Australia,https://www.queensland.com/us/en/home.html,Discover everything Queensland has to offer. Explore destinations  experiences and events that will change you. Visit the official site for Queensland  Australia.,queensland,"['BRISBANE4000QueenslandAustralia', 'https://opencorporates.com/companies/au/621333935']",None,None,None,"[['Chris Lyall ', 'State Manager_Veolia Australia and New Zealand'], 'from linkedin search google']","[['Education'], 'https://www.crunchbase.com/organization/university-of-queensland']","['Dec 10, 2014', 'https://www.crunchbase.com/organization/university-of-queensland']",None,None,"[' Saint Lucia, Queensland, Australia', 'https://www.crunchbase.com/organization/university-of-queensland']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/621333935']",0.0,0.0,0.0,0.0,0.0
Destination NSW - Tourism & Events for Sydney & NSW,https://www.destinationnsw.com.au/,Destination NSW is the lead government agency for the New South Wales (NSW) tourism and major events sectors.,destinationnsw,"['L 2 88 Cumberland St Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.destination_nsw.a202cf546deca3bf5d02d7cd704a2a53.html']","['secretary@southwestsydneytourism.org.au', 'https://www.destinationnsw.com.au/our-industry/contacts-and-associations/tourism-and-events-industry-groups']","['+61 2 9252 8300', 'https://www.destinationnsw.com.au/our-industry/contacts-and-associations/tourism-and-events-industry-groups']","['nsw events', 'sydney nsw', 'destination nsw', 'destination nsw destination management', 'major events agency destination nsw', 'event investment contact destination nsw', 'destination management planning destination nsw', 'nsw vivid sydney', 'destination nsw insights', 'destination nsw india']",None,"[['Leisure'], 'https://www.crunchbase.com/organization/tourism-australia']","['2004', 'https://www.crunchbase.com/organization/tourism-australia']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/tourism-australia']",None,"['Private', 'https://www.crunchbase.com/organization/tourism-australia']",0.75,0.25,0.0,0.0,0.25
GHD - A company offering engineering_ architecture ...,https://www.ghd.com/,GHD is one of the world\'s leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation._GHD is one of the world's leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation.,ghd,"['Level  15 , 133 Castlereagh Street  Sydney NSW 2000', 'https://www.ghd.com/en/privacy-policy.aspx']","['simon.babes@ghd.com', 'https://www.ghd.com/en/perspectives/new-urban-realities-and-building-back-for-good.aspx']","['+61 2 92397109', 'https://www.ghd.com/en/perspectives/advancing-industry-understanding-of-natural-source-zone-depletion-nszd.aspx']","['ghd ghd', 'ghd project services', 'client projects', 'project management professionals', 'ghd employees', 'team members ghd', 'ghd digital', 'project design development', 'ghd director', 'complete project services']","['Gordon Gutteridge', 'founder(s)', 'https://www.crunchbase.com/organization/ghd']","[['Service Industry'], 'https://www.crunchbase.com/organization/ghd']","['1928', 'https://www.crunchbase.com/organization/ghd']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ghd']",None,"['Private', 'https://www.crunchbase.com/organization/ghd']",0.25,0.25,0.75,0.0,0.3125
Port Macquarie News,https://www.portnews.com.au/,Port Macquarie News delivers latest news from Port Macquarie NSW including sport  weather  entertainment and lifestyle.,portnews,"['42 JINDALEE RD PORT MACQUARIE, NEW SOUTH WALES, 2444 Australia', 'https://www.dnb.com/business-directory/company-profiles.jim_pearson_transport_management_pty_ltd.956d66b404646dc15dc1f0649686ff88.html']","['info@loopplus.com.au', 'https://www.crunchbase.com/organization/loop-7d7e']","['1300 788 468', 'https://www.portnews.com.au/advertise/']","['port macquarie', 'port macquarie news', 'port macquarie residents', 'port macquarie region', 'port macquarie hospital', 'port macquarie museum', 'port macquarie victory', 'port macquarie landcare', 'port macquarie airport', 'west port macquarie']","['Kath Hamilton', 'founder(s)', 'https://www.crunchbase.com/organization/loop-7d7e']","[['FitnessHealth Care'], 'https://www.crunchbase.com/organization/loop-7d7e']","['Nov 2017', 'https://www.crunchbase.com/organization/loop-7d7e']","['$4.20 million USD', 'https://www.dnb.com/business-directory/company-profiles.jim_pearson_transport_management_pty_ltd.956d66b404646dc15dc1f0649686ff88.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/loop-7d7e']",None,"['Private', 'https://www.crunchbase.com/organization/loop-7d7e']",0.75,0.25,0.0,0.0,0.25
Canyon Falls | New Homes in Argyle_ Flower Mound ...,https://www.canyonfallstx.com/,A new-home community located where Northlake  Argyle & Flower Mound meet  Canyon Falls features open space  a community clubhouse  pool and fitness facility within Argyle & Northwest ISD.,canyonfallstx,None,"['flowermound@fit4mom.com', 'https://www.canyonfallstx.com/blog/posts-by-date/2017/january/let-s-get-healthy-in-2017-at-canyon-falls/']",None,"['canyon falls canyon falls', 'canyon falls families', 'canyon falls canyon falls resident alexis grizzle shares love', 'canyon falls enjoy', 'canyon falls argyle', 'canyon falls club', 'canyon falls come', 'canyon falls terms', 'canyon falls students', 'canyon falls neighbors']",None,"['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
HotelsCombined: Compare & Save on Cheap Hotel Deals,https://www.hotelscombined.com/,Compare all the top travel sites in just one search to find the best hotel deals at HotelsCombined - awarded world's best hotel price comparison site.,hotelscombined,"['29 BALFOUR STREET CHIPPENDALE, NEW SOUTH WALES, 2008 Australia', 'https://www.dnb.com/business-directory/company-profiles.hotels_combined_pty_ltd.0f71e5f8453c3ccb.html']","['customerservice@hotelscombined.com', 'https://www.hotelscombined.com/AboutUs/BestPriceGuarantee']","['+61-1800001041', 'https://www.dnb.com/business-directory/company-profiles.hotels_combined_pty_ltd.0f71e5f8453c3ccb.html']","['current hotel hotel guests', 'everett hotels hotels', 'palm beach hotels', 'hotel pools', 'boston hotels', 'south boston hotels', 'top rated loop hotels hotels', 'north myrtle beach hotels', 'hotel guests', 'palm beach cheap hotels']","[['Hichame Assi ', 'CEO_Envato'], 'None']","[['HospitalityTravel'], 'https://www.crunchbase.com/organization/hotelscombined-com']","['Dec 1, 2005', 'https://www.crunchbase.com/organization/hotelscombined-com']","['$74.52 million USD', 'https://www.dnb.com/business-directory/company-profiles.hotels_combined_pty_ltd.0f71e5f8453c3ccb.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/hotelscombined-com']",None,"['Private', 'https://www.crunchbase.com/organization/hotelscombined-com']",0.0,0.0,0.375,0.0,0.09375
Wildfire Sports & Trek - GPS Watches | Running Shoes ...,https://www.wildfiresports.com.au/,Great prices on the latest outdoor sports equipment with free shipping Australia-wide. Order online today and save.,wildfiresports,"['1/49 Douglas St, Milton QLD 4064', ['Wildfire Sports & Trek, address', 'knowledge_panel']]","['enquiries@wildfiresports.com.au', 'https://www.wildfiresports.com.au/']","['1300 573 247', 'https://www.wildfiresports.com.au/']","['crew unisex compression socks', 'no show unisex compression socks', 'crew unisex compression socks respro', 'mens compression socks', 'cep full womens compression socks', 'unisex socks', 'unisex compression', 'sports unisex compression', 'full mens compression socks', 'crew unisex compression socks respro ultralight mask']","['Sean Senvirtne', 'founder(s)', 'https://www.crunchbase.com/organization/mydeal-com-au']","[['E-CommerceMarketplaceRetailShopping'], 'https://www.crunchbase.com/organization/mydeal-com-au']","['Mar 28, 2011', 'https://www.crunchbase.com/organization/mydeal-com-au']","['$4.36 million USD', 'https://www.dnb.com/business-directory/company-profiles.wildfire_sports_pty_ltd.5e648dd65e43c8a2.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/mydeal-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/mydeal-com-au']",0.0,0.25,0.0,0.0,0.0625
Serviced Apartments New Zealand | Long & Short Stay ...,https://www.corporatekeys.co.nz/,Corporate Keys New Zealand offers long & short stay serviced apartments throughout Australia. Save up to 40% with our exclusive 28 night plus solutions. Book online.,corporatekeys,"['63 TURNER STREET PORT MELBOURNE, VICTORIA, 3207 Australia', 'https://www.dnb.com/business-directory/company-profiles.corporate_keys_international_pty_ltd.a0690d0b4c5a5c3ac8ebea05d54743ff.html']",None,"['+61 3 92797200', 'https://www.corporatekeys.co.nz/serviced-apartments-new-plymouth/brougham-heights-motel-and-apartments/1-bedroom-1-queen-and-1-single']","['corporate keys residence apartments', 'international freemantle corporate keys corporate rental apartments', 'corporate keys loyalty points', 'corporate keys properties', 'corporate apartments', 'corporate accommodation', 'copyright corporate keys new zealand', 'mandurah corporate keys', 'corporate keys guestbook', 'business apartment rentals']","[['KATHRYN CHILDS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.corporate_keys_international_pty_ltd.a0690d0b4c5a5c3ac8ebea05d54743ff.html']","['Transport, Construction', 'from_classification_model']",None,"['$899,563 USD', 'https://www.dnb.com/business-directory/company-profiles.corporate_keys_international_pty_ltd.a0690d0b4c5a5c3ac8ebea05d54743ff.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.corporate_keys_international_pty_ltd.a0690d0b4c5a5c3ac8ebea05d54743ff.html']",0.375,0.25,0.0,0.0,0.15625
Australian Swimming Coaches & Teachers Association,https://ascta.com/,,ascta,None,None,"['+61 7 5494 6785', 'https://ascta.com/learn/teacher-courses-aquatics-courses/swim-australia-teacher/']","['swim insurance australia', 'swim australia', 'swim australia teacher', 'swim australia teacher qualifications', 'swim insurance', 'swim school insurance', 'swim teachers', 'swim', 'insurance advisernet australia', 'swim central']","[['Jan Cameron ', 'Swimming Australia_LinkedIn'], 'from linkedin search google']","['Education, Mining, oil and gas', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
KidsNews | A ready-to go literacy resource for teachers using ...,https://www.kidsnews.com.au/,A ready-to go literacy resource for teachers using current daily news stories for students in the classroom.,kidsnews,"['Sydney Harbour Bridge, Sydney NSW', ['Sydney Harbour Bridge, address', 'knowledge_panel']]","['proposals@google.com', 'https://www.kidsnews.com.au/science/google-logo-honours-pioneering-australian-scientist-dorothy-hill/news-story/3c0c86a499e0a59dd8da91264b3cc876']","['+64-225007436', 'https://www.dnb.com/business-directory/company-profiles.kiwi_kids_news_limited.bbbb106c39ecaf38fd69e957089c2da2.html']","['australia find', 'other people', 'many years', 'chinese new year', 'chinese new year celebrated', 'many people', 'new world record', 'use mark', 'making rainbows', 'other special times']","['Sean Senvirtne', 'founder(s)', 'https://www.crunchbase.com/organization/mydeal-com-au']","[['E-CommerceMarketplaceRetailShopping'], 'https://www.crunchbase.com/organization/mydeal-com-au']","['Mar 28, 2011', 'https://www.crunchbase.com/organization/mydeal-com-au']","['$2.19 million USD', 'https://www.dnb.com/business-directory/company-profiles.kiwi_kids_news_limited.bbbb106c39ecaf38fd69e957089c2da2.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/mydeal-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/mydeal-com-au']",0.0,0.0,0.0,0.0,0.0
Pool Tiles Pool Pavers Mosaics Stone Cladding The Pool Tile ...,https://www.pooltile.com.au/,The Pool Tile Company has a huge range of Quality Pool Tiles and Pavers including Ceramic and Glass Mosaics  Stone Pool Pavers & Tiles in Granite  Travertine  Limestone  Sandstone and Quartzite. Call us for a free quote and samples,pooltile,"['7 :30am - 4:30pm  7 Westringia Road Brisbane Airport Qld 4008 Australia', 'https://www.pooltile.com.au/index.htm']","['swimmorepoolsau@gmail.com', 'https://www.crunchbase.com/organization/amanda-hebdige']","['+61 7 3854 0462', 'https://www.pooltile.com.au/ContactDetails.htm']","['stone pool tiles', 'waterline tiles tiles', 'mosaic pool tiles', 'pool tiles areas', 'pool tile shop', 'pool tile adhesion', 'glass mosaic pool tiles', 'stone tiles', 'interior mosaic pool tiles', 'stone tile products']","[['ROBERT ANDREW JAMES', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.the_pool_tile_company_pty_ltd.e4eca62043f874bdad61d9436f8ad830.html']","[['Swimming'], 'https://www.crunchbase.com/organization/amanda-hebdige']","['Jan 1, 2015', 'https://www.crunchbase.com/organization/amanda-hebdige']","['$4.74 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_pool_tile_company_pty_ltd.e4eca62043f874bdad61d9436f8ad830.html']",None,"[' Narre Warren, Victoria, Australia', 'https://www.crunchbase.com/organization/amanda-hebdige']",None,"['Private', 'https://www.crunchbase.com/organization/amanda-hebdige']",1.0,0.25,0.0,0.0,0.3125
