search_text,title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Software for dentists in australia or newzealand,ICD Australasian Section VIII - International college of Dentists ...,http://www.icdsectionviii.org/,ICD Section VIII President  Keith Watkins. I last sent a message to all Fellows of ... can be downloaded from this website. Enquires: admin@icdsectionviii.org.,icdsectionviii,"['2001 Induction Brisbane    2002 Induction Auckland 2003', 'http://www.icdsectionviii.org/photo-albums.html']","['adrf@dentalresearch.org.au', 'http://www.icdsectionviii.org/adrf---australian-dental-research-foundation.html']",None,"['induction sydney', 'induction auckland', 'induction', 'induction brisbane', 'induction perth', 'induction wellington', 'induction rotorua', 'nz albatis dr clive ross cnzm', 'honorary life members rick', 'onzm dr graeme ting']","[['Peter Miles ', 'Co_Founder'], 'from linkedin search google']","['Manufacturing, Education', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
Dental practice management platform in australia or newzealand,AAPM,https://www.aapm.org.au/,P 1800 196 000 or E nationaloffice@aapm.org.au. Membership enquiries please email nationaloffice@aapm.org.au. Education + Networking + Webinar ...,aapm,"['Level  1 , 60 Lothian Street, North Melbourne, VIC 3051', 'https://www.aapm.org.au/About-us/Contact-us']","['nationaloffice@aapm.org.au', 'https://www.aapm.org.au/']","['1800 196 000', 'https://www.aapm.org.au/']","['health information', 'mental health services', 'aapm members', 'digital health memberlogin aapm', 'health care practice management', 'specialist health services', 'allied health networking aapm networking', 'other services', 'other dva services', 'other aapm products']","[['Nicholas Voudouris', 'Managing_Director'], 'https://associations.net.au/news/sector-news/2018/aapm-appoints-new-ceo.html']","['Education, IT - Software', 'from_classification_model']","['27 September 2013', 'https://opencorporates.com/companies/au/166033727']",None,None,"['Australia', 'https://opencorporates.com/companies/au/166033727']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/166033727']",0.25,0.75,0.0,0.0,0.25
Software for dental laboratory in australia or newzealand,Google Scholar,https://scholar.google.com/,Google Scholar provides a simple way to broadly search for scholarly literature. Search across a wide variety of disciplines and sources: articles  theses  books  ...,scholar.google,None,None,"['+6402-6413 2017', 'https://scholar.google.com/citations?hl=sk&venue=eqYFflc_uhEJ.2020&vq=en&view_op=hcore_citedby&hcore_pos=16']","['google scholar', 'google scholar citations', 'google', 'google pakalpojumiem', 'jediný účet google', 'google kontu', 'viens google', 'citácie študovne google', 'wszystkie usługi google', 'un robot vis']","[['Pan Zheng ', 'Lecturer_University of Canterbury'], 'from linkedin search google']","['IT - Software, Real estate', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Dental management software in australia or newzealand,Warnbro Sound Dental Clinic,https://www.warnbrosounddental.com.au/,Warnbro Sound Dental Care is a modern  professional and friendly family practice. We are a friendly  modern and respected dental practice located in Port ...,warnbrosounddental,"['1 , 1]) } ); FIND US AT 1/371 Warnbro Sound Ave, Port Kennedy WA 6172', 'https://www.warnbrosounddental.com.au/impacted-wisdom-teeth/']",None,"['+6108) 9524 5056', ['Warnbro Sound Dental Clinic, phone', 'knowledge_panel']]","['teeth', 'natural teeth', 'dental treatment', 'missing teeth', 'wisdom teeth', 'teeth day', 'tooth decay', 'tooth symptoms', 'remaining teeth', 'tooth loss']",None,"['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
Dental clinic software in australia or newzealand,Australian Healthcare & Hospitals Association | The voice of ...,https://ahha.asn.au/,AHHA Office Update. AHHA Office Update. Read more · Australia Healthcare after COVID-19: An opportunity to think differently ...,ahha.asn.au,"['123 Pitt Street, SYDNEY, New South Wales 2000', 'https://ahha.asn.au/node/863']","['ommunications@ahha.asn.au', 'https://ahha.asn.au/online-training-portal']","['+61 2 6162 0780', 'https://ahha.asn.au/node/801']","['health care profesionals', 'sustainable universal health care', 'health services', 'community health services', 'health care', 'health organisations', 'health professionals', 'national health programs', 'quality health outcomes', 'health services leaders']","[['Alison Verhoeven', 'CEO'], 'https://ahha.asn.au/about-ahha/ahha-staff/alison-verhoeven']","['Healthcare, IT - Software', 'from_classification_model']","['18 January 2019', 'https://opencorporates.com/companies/au/631087039']",None,None,"['Australia', 'https://opencorporates.com/companies/au/631087039']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/631087039']",0.25,0.25,0.0,0.0,0.125
Dental practice management software in australia or newzealand,Medianet: Australian Media Contacts Database | PR Distribution,https://www.medianet.com.au/,Send your story to media contacts and journalists across Australia. Find your contacts & distribute your press release today. Media and PR Software.,medianet,"['2 Holt Street, Surry Hills, NSW Australia 2010', 'http://www.medianet.com.au/media-training']","['events@medianet.com.au', 'http://www.medianet.com.au/events-and-training']","['1300 616 813', ['Medianet, phone', 'knowledge_panel']]","['many media releases', 'good press releases', 'many press releases', 'press release distributions', 'relevant press releases', 'media people', 'effective press releases', 'media events', 'example press releases', 'official press releases']","[[""Michael O'Connell"", 'Managing_Director'], 'https://www.medianet.com.au/blog-michael-oconnell-exciting-time-industry/']","['Utilities, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
Dental practice management platform in australia or newzealand,iStart,https://istart.com.au/,About iStart · Subscribe · Advertise with iStart · Become a supporter · Contact iStart · Privacy policy · +64 9 623 1480 · 0800 928 268 (NZ) · 1800 462 388 (AU).,istart,"['PO Box 91 ,   North Ryde NSW 1670 Australia', 'https://istart.com.au/vendor-exhibit/microsoft-dynamics-crm/']","['infoapac@netsuite.com', 'https://istart.com.au/vendor-exhibit/netsuite-erp/']","['1800 462 388', ['iStart Australia, phone', 'knowledge_panel']]","['business solutions', 'business management solutions', 'business systems', 'erp solutions', 'business software', 'business processes', 'ageing business systems', 'many business processes', 'business processes automation', 'sap’s business']","[['Jayne Lewis', 'CEO'], 'https://istart.com.au/case-studies/two-birds-brewing-netsuite-real-time-reporting/']","['Utilities, Manufacturing', 'from_classification_model']","[' 2 July 2012', 'https://opencorporates.com/companies/au/159295628']","['$162,660 USD', 'https://www.dnb.com/business-directory/company-profiles.istart_online_pty_ltd.486f556f2ff66646945081dfeef907ce.html']",None,"['Australia', 'https://opencorporates.com/companies/au/159295628']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.istart_online_pty_ltd.486f556f2ff66646945081dfeef907ce.html']",0.25,0.375,0.0,0.0,0.15625
Dental practice management software in australia or newzealand,Articles - Prime Practice E-Newsletter July/Aug 2019,https://articles.primepractice.com.au/blog,Upskilling Practice Managers for the road ahead. The role of the Practice Manager in a dental practice is becoming more and more... Read article.,articles.primepractice,"['PO Box 123 NSW 2222', 'https://articles.primepractice.com.au/blog/why-many-ads-under-perform']",None,"['+64 21 0477756', 'https://articles.primepractice.com.au/blog/coronavirus-outbreak-2020']","['many dental practices', 'dental practice management', 'most dental practices', 'dental practice leaders', 'group dental practices', 'private dental practice', 'average dental practices', 'many dental patients', 'best practice', 'many practices']","[['Anita Roubicek', 'CEO'], 'https://au.linkedin.com/in/anita-roubicek-40111218']","['Services - professional, scientific, and technical, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Dental practice management system in australia or newzealand,Home » Dental Council,https://www.dcnz.org.nz/,We ensure oral health practitioners meet and maintain our standards in order to protect the health and safety of the New Zealand public. The oral health ...,dcnz,"['PO Box 10 -448 Wellington 6143 New Zealand', 'https://www.dcnz.org.nz/resources-and-publications/publications/newsletters/view/24']","['comms@dcnz.org.nz', 'https://www.dcnz.org.nz/resources-and-publications/resources/gazette-notices/']","['+64 4 499 4820', 'https://www.dcnz.org.nz/resources-and-publications/publications/newsletters/view/23']","['lifelong practitioner competence dental council', 'dental council', 'oral health practitioners fees', 'other oral health practitioners', 'australian dental council/ dental council', 'registered oral health practitioners', 'dental council staff', 'māori oral health practitioners', 'dental council reports', 'oral health practitioners source']","[['Paul Stephen BUNKER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.dcnz_limited.d56d8112df5b308aff08ea55360de420.html']","['Education, Healthcare', 'from_classification_model']","['27 August 2004', 'https://opencorporates.com/companies/nz/1549833']","['$1.67 million USD', 'https://www.dnb.com/business-directory/company-profiles.dcnz_limited.d56d8112df5b308aff08ea55360de420.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1549833']",None,"['Limited\xa0Company Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.dcnz_limited.d56d8112df5b308aff08ea55360de420.html']",0.25,0.25,0.375,0.0,0.21875
Dental practice management software in australia or newzealand,Core Practice: Online Dental Software & Practice ...,https://www.corepractice.com.au/,Core Practice is online dental software made in Australia. Use Core Practice to manage schedules  patient records  invoicing  reporting & more all in the cloud.,corepractice,"['5218 , Sydney NSW 2001', 'https://www.corepractice.com.au/privacy/']","['enquiries@oaic.gov.au', 'https://www.corepractice.com.au/privacy/']","['+61 2 8294 9456', 'https://www.corepractice.com.au/contact/']","['visits core practice', 'mac practice dr paul ansell core practice', 'qld core practice', 'personal information', 'personal information check appointment books', 'business types core practice', 'correct personal information', 'patients custom treatment note designer treatment plans', 'core practice record manual payments', 'core practice']","[['Mark Burns', 'CEO'], 'https://www.facebook.com/Core.Practice/']","['IT - Software, Real estate', 'from_classification_model']","[' 1 April 2019', 'https://opencorporates.com/companies/au/632637453']",None,None,"['Australia', 'https://opencorporates.com/companies/au/632637453']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/632637453']",0.25,0.25,0.0,0.0,0.125
Dental clinic software in australia or newzealand,DentistryIQ: Home,https://www.dentistryiq.com/,Articles  news  products  blogs and videos from DentistryIQ.,dentistryiq,None,None,None,None,"[['Jacqueline Doon', 'Managing_Director'], 'https://www.dentistryiq.com/practice-management/industry/article/16362816/orametrix-australia']","['Agriculture, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Dental practice management system in australia or newzealand,DR Institute: Home,http://drinstitute.com.au/,The Institute has been expanding dentist's skills and optimizing Dental Practices all over Australia and New Zealand for the past 20 years. MORE. Digital Smile ...,drinstitute,"['SUITE G3 657 CHAPEL STREET SOUTH YARRA, VICTORIA, 3141 Australia', 'https://www.dnb.com/business-directory/company-profiles.dr_institute_pty_ltd.2a7ac4396370e5c285d05d6f41ded396.html']","['admin@drinstitute.com.au', 'http://drinstitute.com.au/contact-us/']","['+61447287347', 'http://drinstitute.com.au/contact-us/']","['dental practice management', 'uk dental practices', 'clinical practice', 'private practice dental profits', 'dental practice consulting', 'private practices', 'practice management', 'practices', 'dental patients', 'private practice profits']","[['DIARMUID FERNANDO ROGERS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.dr_institute_pty_ltd.2a7ac4396370e5c285d05d6f41ded396.html']","['Construction, Education', 'from_classification_model']","['27 September 2018', 'https://opencorporates.com/companies/au/629079643']","['$746,000 USD', 'https://www.dnb.com/business-directory/company-profiles.dr_institute_pty_ltd.2a7ac4396370e5c285d05d6f41ded396.html']",None,"['Australia', 'https://opencorporates.com/companies/au/629079643']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.dr_institute_pty_ltd.2a7ac4396370e5c285d05d6f41ded396.html']",0.375,0.25,0.75,0.0,0.34375
